id_cliente,cancelacion,genero,adulto_mayor,pareja,dependientes,meses_antiguedad,servicio_telefonico,multiples_lineas,servicio_internet,seguridad_en_linea,respaldo_en_linea,proteccion_dispositivo,soporte_tecnico,tv_streaming,peliculas_streaming,tipo_contrato,factura_digital,metodo_pago,cargos_mensuales,cargos_totales,cancelacion_binaria,cargos_diarios,total_servicios,etiqueta_adulto_mayor
5960-MVTUK,No,Masculino,0,No,No,3,No,Sin servicio telefonico,DSL,No,No,No,Si,No,No,Mes a mes,Si,Cheque electronico,29.75,96.85,0,0.9916666666666667,2,No
5960-WPXQM,Si,Masculino,0,No,No,1,Si,No,Fibra optica,No,No,No,No,Si,No,Mes a mes,Si,Cheque electronico,79.05,79.05,1,2.635,3,No
5961-VUSRV,No,Femenino,0,No,No,12,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,Si,Transferencia bancaria automatica,19.35,219.35,0,0.645,1,No
5965-GGPRW,No,Masculino,0,Si,Si,72,Si,Si,Fibra optica,Si,No,Si,No,Si,Si,Dos anos,No,Transferencia bancaria automatica,105.25,7609.75,0,3.5083333333333333,7,No
5966-EMAZU,No,Masculino,0,Si,No,64,Si,Si,Fibra optica,Si,No,Si,Si,Si,Si,Un ano,Si,Cheque enviado por correo,108.5,6880.85,0,3.6166666666666667,8,No
5968-HYJRZ,No,Masculino,0,Si,Si,47,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Cheque enviado por correo,24.55,1160.45,0,0.8183333333333334,2,No
5968-VXZLG,No,Masculino,0,No,No,2,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria automatica,46.6,87.9,0,1.5533333333333335,2,No
5968-XQIVE,No,Masculino,0,Si,Si,72,Si,Si,Fibra optica,No,Si,No,No,Si,No,Un ano,Si,Cheque electronico,89.7,6588.95,0,2.99,5,No
5970-GHJAW,No,Masculino,0,Si,Si,46,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Tarjeta de credito automatica,19.95,862.4,0,0.6649999999999999,1,No
5973-EJGDP,No,Masculino,0,No,No,51,Si,Si,Fibra optica,No,Si,Si,Si,No,No,Mes a mes,Si,Cheque electronico,87.35,4473.0,0,2.9116666666666666,6,No
5975-BAICR,No,Masculino,0,Si,Si,36,Si,No,DSL,Si,No,Si,No,No,Si,Un ano,Si,Tarjeta de credito automatica,63.7,2188.5,0,2.1233333333333335,5,No
5976-JCJRH,Si,Masculino,0,Si,No,10,Si,No,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,70.3,738.2,1,2.3433333333333333,2,No
5977-CKHON,No,Femenino,0,Si,Si,43,Si,Si,Fibra optica,No,No,Si,No,No,Si,Mes a mes,Si,Transferencia bancaria automatica,92.55,4039.0,0,3.085,5,No
5980-BDHPY,No,Masculino,0,Si,No,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos anos,Si,Transferencia bancaria automatica,87.1,6230.1,0,2.9033333333333333,9,No
5980-NOPLP,Si,Femenino,0,Si,No,44,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electronico,96.1,4364.1,1,3.203333333333333,5,No
5981-ITEMU,Si,Masculino,0,Si,No,40,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,Si,Transferencia bancaria automatica,97.1,3706.95,1,3.2366666666666664,5,No
5981-ZVXOT,No,Femenino,1,No,No,35,Si,Si,Fibra optica,Si,Si,Si,No,Si,Si,Un ano,Si,Cheque electronico,108.35,3726.15,0,3.6116666666666664,8,Si
5982-FPVQN,No,Femenino,0,Si,Si,37,Si,Si,Fibra optica,No,Si,Si,No,No,Si,Mes a mes,Si,Cheque electronico,95.15,3532.85,0,3.171666666666667,6,No
5982-PSMKW,No,Femenino,0,Si,Si,23,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos anos,Si,Tarjeta de credito automatica,91.1,2198.3,0,3.0366666666666666,9,No
5982-XMDEX,No,Femenino,0,No,No,65,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Transferencia bancaria automatica,26.5,1698.55,0,0.8833333333333333,2,No
5985-BEHZK,No,Femenino,1,Si,No,72,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Un ano,No,Tarjeta de credito automatica,105.0,7578.05,0,3.5,7,Si
5985-TBABQ,No,Femenino,0,No,No,32,Si,Si,DSL,Si,No,No,No,Si,Si,Un ano,No,Cheque enviado por correo,74.75,2282.95,0,2.4916666666666667,6,No
5986-WWXDV,No,Masculino,0,No,Si,39,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Transferencia bancaria automatica,19.35,779.2,0,0.645,1,No
5989-AXPUC,No,Femenino,0,Si,No,68,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Dos anos,No,Cheque enviado por correo,118.6,7990.05,0,3.953333333333333,9,No
5989-OMNJE,No,Femenino,0,Si,Si,24,No,Sin servicio telefonico,DSL,Si,Si,Si,No,Si,Si,Un ano,No,Cheque electronico,57.6,1367.75,0,1.9200000000000002,6,No
5989-PGKJB,No,Femenino,0,No,No,16,Si,No,Fibra optica,No,Si,No,No,No,Si,Mes a mes,Si,Cheque electronico,86.25,1340.1,0,2.875,4,No
5993-BQHEA,No,Masculino,0,No,No,12,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Tarjeta de credito automatica,20.05,267.0,0,0.6683333333333333,1,No
5993-JSUWV,No,Femenino,0,No,No,66,Si,No,DSL,Si,Si,Si,No,No,No,Dos anos,Si,Transferencia bancaria automatica,61.15,4017.45,0,2.038333333333333,5,No
5995-LFTLE,No,Masculino,0,No,No,58,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,Si,Tarjeta de credito automatica,25.3,1474.35,0,0.8433333333333334,2,No
5995-OIGLP,Si,Masculino,0,No,No,12,Si,No,DSL,Si,No,No,Si,No,No,Mes a mes,No,Cheque enviado por correo,56.65,654.85,1,1.8883333333333332,4,No
5995-SNNEW,No,Masculino,1,Si,No,23,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Mes a mes,Si,Cheque electronico,104.45,2184.85,0,3.481666666666667,7,Si
5995-WWKKG,No,Femenino,0,No,No,37,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,Si,Cheque electronico,19.8,695.05,0,0.66,1,No
5996-DAOQL,No,Masculino,0,No,No,1,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Cheque enviado por correo,20.45,20.45,0,0.6816666666666666,1,No
5996-EBTKM,No,Femenino,0,Si,Si,67,Si,Si,DSL,No,No,Si,Si,No,Si,Dos anos,Si,Transferencia bancaria automatica,69.9,4615.9,0,2.33,6,No
5996-NRVXR,No,Masculino,1,Si,No,40,Si,No,Fibra optica,Si,Si,Si,Si,Si,No,Un ano,Si,Tarjeta de credito automatica,98.15,4116.8,0,3.271666666666667,7,Si
5997-OPVFA,No,Masculino,0,Si,No,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos anos,Si,Transferencia bancaria automatica,89.05,6254.45,0,2.9683333333333333,9,No
5998-DZLYR,No,Femenino,0,Si,No,61,Si,Si,Fibra optica,No,Si,No,Si,No,Si,Dos anos,Si,Transferencia bancaria automatica,94.35,5703.0,0,3.145,6,No
5998-VVEJY,Si,Masculino,0,No,No,26,Si,Si,Fibra optica,No,No,No,Si,No,No,Mes a mes,Si,Cheque electronico,80.5,2088.8,1,2.683333333333333,4,No
5999-LCXAO,No,Femenino,0,No,No,1,No,Sin servicio telefonico,DSL,Si,No,No,No,No,No,Mes a mes,No,Cheque enviado por correo,29.9,29.9,0,0.9966666666666666,2,No
6000-APYLU,Si,Masculino,0,No,No,9,Si,No,Fibra optica,No,No,No,No,No,Si,Mes a mes,Si,Cheque electronico,80.8,713.1,1,2.6933333333333334,3,No
6000-UKLWI,No,Masculino,0,No,No,41,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Cheque enviado por correo,20.15,802.35,0,0.6716666666666666,1,No
6005-OBZPH,Si,Femenino,1,No,No,26,Si,Si,Fibra optica,No,Si,No,No,Si,No,Mes a mes,Si,Cheque electronico,89.15,2277.65,1,2.9716666666666667,5,Si
6007-TCTST,No,Femenino,0,Si,Si,72,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Dos anos,Si,Transferencia bancaria automatica,115.8,8476.5,0,3.86,9,No
6008-NAIXK,No,Masculino,1,No,No,54,No,Sin servicio telefonico,DSL,No,Si,Si,No,Si,Si,Un ano,Si,Cheque electronico,55.45,2966.95,0,1.8483333333333334,5,Si
6010-DDPPW,No,Masculino,0,Si,No,70,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Transferencia bancaria automatica,25.15,1940.85,0,0.8383333333333333,2,No
6013-BHCAW,No,Masculino,0,Si,Si,61,Si,Si,DSL,No,No,Si,Si,Si,Si,Dos anos,Si,Transferencia bancaria automatica,81.0,4976.15,0,2.7,7,No
6015-VVHHE,Si,Femenino,1,No,No,5,Si,Si,Fibra optica,No,No,No,No,Si,No,Mes a mes,Si,Tarjeta de credito automatica,83.15,446.05,1,2.771666666666667,4,Si
6016-LVTJQ,No,Femenino,0,Si,Si,34,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,20.65,716.4,0,0.6883333333333332,1,No
6016-NXBNJ,No,Masculino,0,No,No,35,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,Si,Cheque enviado por correo,19.15,638.0,0,0.6383333333333333,1,No
6017-PPLPX,Si,Masculino,0,Si,Si,20,Si,No,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,70.45,1470.95,1,2.3483333333333336,2,No
6022-KOUQO,No,Femenino,0,Si,Si,2,No,Sin servicio telefonico,DSL,No,No,No,Si,No,No,Mes a mes,No,Transferencia bancaria automatica,29.05,44.75,0,0.9683333333333334,2,No
6022-UGGSO,Si,Femenino,1,No,No,32,Si,No,Fibra optica,No,Si,No,No,No,No,Mes a mes,Si,Cheque electronico,74.4,2276.95,1,2.48,3,Si
6023-GSSXW,No,Femenino,0,Si,No,69,Si,No,DSL,No,Si,No,No,No,Si,Dos anos,Si,Tarjeta de credito automatica,61.45,4131.2,0,2.0483333333333333,4,No
6023-YEBUP,Si,Masculino,0,No,No,3,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,Si,Cheque electronico,100.95,329.95,1,3.365,6,No
6024-RUGGH,No,Masculino,0,Si,Si,72,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,Si,Transferencia bancaria automatica,25.2,1798.9,0,0.84,2,No
6029-CSMJE,No,Masculino,0,No,No,17,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque enviado por correo,25.65,440.2,0,0.855,1,No
6029-WTIPC,Si,Masculino,1,No,No,37,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,Si,Cheque electronico,101.1,3744.05,1,3.3699999999999997,6,Si
6030-REHUX,No,Femenino,1,Si,No,28,Si,Si,Fibra optica,No,Si,Si,Si,Si,Si,Mes a mes,Si,Cheque electronico,110.85,3204.4,0,3.695,8,Si
6032-IGALN,Si,Femenino,0,No,No,1,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque enviado por correo,25.1,25.1,1,0.8366666666666667,1,No
6032-KRXXO,Si,Masculino,0,No,No,30,Si,No,Fibra optica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electronico,90.25,2755.35,1,3.0083333333333333,4,No
6034-YMTOB,No,Femenino,0,No,No,5,Si,No,Fibra optica,No,No,No,Si,No,No,Mes a mes,Si,Cheque enviado por correo,75.65,399.45,0,2.521666666666667,3,No
6034-ZRYCV,Si,Femenino,0,Si,No,72,No,Sin servicio telefonico,DSL,No,Si,Si,No,Si,Si,Dos anos,Si,Cheque electronico,54.2,3937.45,1,1.8066666666666669,5,No
6035-BXTTY,No,Femenino,1,No,No,32,Si,No,DSL,No,Si,No,Si,No,No,Mes a mes,No,Transferencia bancaria automatica,54.65,1830.1,0,1.8216666666666665,4,Si
6035-RIIOM,No,Femenino,0,No,No,54,Si,Si,Fibra optica,No,Si,No,No,Si,Si,Dos anos,Si,Transferencia bancaria automatica,97.2,5129.45,0,3.24,6,No
6036-TTFYU,No,Femenino,0,Si,No,16,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,19.6,314.45,0,0.6533333333333334,1,No
6038-GCYEC,Si,Femenino,0,No,No,24,No,Sin servicio telefonico,DSL,No,Si,Si,No,Si,Si,Mes a mes,Si,Tarjeta de credito automatica,54.15,1240.25,1,1.805,5,No
6040-CGACY,No,Femenino,0,No,No,15,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,19.6,299.4,0,0.6533333333333334,1,No
6047-SUHPR,No,Masculino,0,Si,Si,39,Si,No,DSL,Si,Si,Si,No,No,No,Un ano,No,Cheque electronico,59.8,2343.85,0,1.9933333333333332,5,No
6047-YHPVI,Si,Masculino,0,No,No,5,Si,No,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,69.7,316.9,1,2.3233333333333333,2,No
6048-NJXHX,No,Masculino,0,Si,No,41,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,Si,Cheque electronico,19.75,899.45,0,0.6583333333333333,1,No
6048-QBXKL,No,Femenino,1,No,No,2,Si,Si,DSL,No,Si,No,No,No,No,Mes a mes,Si,Tarjeta de credito automatica,56.55,118.25,0,1.885,4,Si
6048-UWKAL,No,Femenino,1,Si,No,69,Si,Si,Fibra optica,No,Si,No,Si,Si,Si,Dos anos,No,Tarjeta de credito automatica,105.4,6998.95,0,3.5133333333333336,7,Si
6050-FFXES,No,Femenino,0,Si,No,69,Si,Si,Fibra optica,No,No,Si,Si,Si,Si,Dos anos,No,Transferencia bancaria automatica,105.35,7240.65,0,3.5116666666666663,7,No
6050-IJRHS,No,Femenino,0,Si,Si,70,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Un ano,Si,Cheque electronico,106.5,7397.0,0,3.55,7,No
6051-PTVNS,No,Femenino,0,Si,Si,55,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Tarjeta de credito automatica,19.15,998.1,0,0.6383333333333333,1,No
6060-DRTNL,Si,Femenino,1,No,No,5,Si,No,Fibra optica,No,No,Si,No,Si,No,Mes a mes,Si,Cheque enviado por correo,84.85,415.55,1,2.828333333333333,4,Si
6060-QBMGV,No,Masculino,0,Si,No,70,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Tarjeta de credito automatica,19.85,1433.8,0,0.6616666666666667,1,No
6061-GWWAV,No,Masculino,0,No,Si,41,Si,No,DSL,Si,Si,Si,No,Si,No,Un ano,No,Cheque enviado por correo,70.2,2894.55,0,2.3400000000000003,6,No
6061-PQHMK,No,Femenino,0,No,No,25,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Tarjeta de credito automatica,19.9,527.5,0,0.6633333333333333,1,No
6064-PUPMC,No,Masculino,0,Si,Si,23,Si,No,DSL,Si,No,No,Si,No,No,Un ano,No,Tarjeta de credito automatica,57.2,1423.35,0,1.9066666666666667,4,No
6064-ZATLR,No,Femenino,0,No,No,27,Si,No,DSL,Si,Si,No,No,No,No,Dos anos,No,Transferencia bancaria automatica,52.85,1498.65,0,1.7616666666666667,4,No
6067-NGCEU,No,Femenino,0,No,No,65,Si,Si,Fibra optica,Si,Si,Si,No,Si,Si,Mes a mes,Si,Tarjeta de credito automatica,111.05,7107.0,0,3.7016666666666667,8,No
6072-NUQCB,No,Masculino,0,Si,Si,22,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Transferencia bancaria automatica,20.25,488.25,0,0.675,1,No
6075-QMNRR,No,Femenino,0,No,No,52,Si,No,DSL,Si,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria automatica,49.75,2535.55,0,1.6583333333333334,3,No
6075-SLNIL,No,Masculino,0,No,No,38,Si,Si,Fibra optica,No,Si,Si,No,No,Si,Mes a mes,Si,Tarjeta de credito automatica,95.1,3691.2,0,3.17,6,No
6077-BDPXA,No,Femenino,0,No,No,3,Si,No,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,70.15,194.2,0,2.3383333333333334,2,No
6078-VESFR,No,Masculino,1,Si,No,13,Si,No,Fibra optica,No,No,No,No,No,No,Mes a mes,No,Transferencia bancaria automatica,70.45,849.1,0,2.3483333333333336,2,Si
6080-LNESI,No,Masculino,0,No,No,51,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Cheque enviado por correo,24.75,1234.6,0,0.825,2,No
6080-TCMYC,No,Masculino,0,Si,Si,40,Si,Si,Fibra optica,No,No,Si,No,No,No,Mes a mes,Si,Cheque electronico,81.2,3292.3,0,2.7066666666666666,4,No
6082-GLJIX,No,Masculino,0,No,No,18,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,19.25,331.35,0,0.6416666666666667,1,No
6082-OQFBA,No,Masculino,0,Si,Si,23,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Cheque enviado por correo,19.65,436.9,0,0.6549999999999999,1,No
6086-ESGRL,Si,Femenino,0,No,No,1,Si,No,Fibra optica,No,No,No,No,No,Si,Mes a mes,No,Tarjeta de credito automatica,80.15,80.15,1,2.671666666666667,3,No
6087-MVHJH,Si,Femenino,0,No,No,16,Si,Si,Fibra optica,No,No,Si,No,No,Si,Mes a mes,Si,Cheque electronico,88.45,1422.1,1,2.9483333333333333,5,No
6087-YPWHO,No,Masculino,0,Si,No,72,Si,Si,DSL,Si,Si,Si,Si,No,No,Dos anos,No,Cheque enviado por correo,68.15,4808.7,0,2.271666666666667,7,No
6088-BXMRG,No,Femenino,0,Si,Si,32,Si,Si,Fibra optica,No,Si,No,No,Si,Si,Mes a mes,Si,Cheque electronico,98.85,3089.6,0,3.295,6,No
6092-QZVPP,No,Masculino,0,No,No,36,Si,No,DSL,Si,No,Si,Si,Si,Si,Mes a mes,Si,Tarjeta de credito automatica,79.2,2854.95,0,2.64,7,No
6094-ZIVKX,No,Femenino,0,No,No,68,Si,No,DSL,Si,No,Si,No,No,No,Un ano,Si,Tarjeta de credito automatica,54.45,3674.95,0,1.8150000000000002,4,No
6096-EGVTU,No,Femenino,0,Si,Si,64,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Cheque enviado por correo,24.9,1595.5,0,0.83,2,No
6097-EQISJ,Si,Femenino,0,Si,Si,66,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Un ano,Si,Tarjeta de credito automatica,102.45,6615.15,1,3.415,7,No
6100-FJZDG,No,Masculino,0,Si,Si,26,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,Si,Transferencia bancaria automatica,20.05,505.9,0,0.6683333333333333,1,No
6100-QQHEB,Si,Masculino,0,Si,Si,17,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electronico,92.55,1515.1,1,3.085,5,No
6101-IMRMM,Si,Masculino,0,No,Si,6,Si,No,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,No,Cheque enviado por correo,94.5,575.45,1,3.15,5,No
6103-BOCOU,No,Femenino,0,No,No,26,Si,Si,Fibra optica,No,No,Si,No,No,No,Mes a mes,Si,Cheque electronico,80.7,2193.0,0,2.69,4,No
6103-LIANB,No,Masculino,0,Si,Si,59,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Dos anos,Si,Tarjeta de credito automatica,99.5,5861.75,0,3.316666666666667,6,No
6103-QCKFX,No,Femenino,0,Si,Si,44,Si,No,DSL,Si,No,No,Si,No,No,Mes a mes,No,Transferencia bancaria automatica,56.25,2419.55,0,1.875,4,No
6108-OQZDQ,Si,Femenino,0,Si,Si,4,Si,Si,Fibra optica,No,Si,No,No,Si,Si,Mes a mes,Si,Cheque electronico,97.95,384.5,1,3.265,6,No
6110-OHIHY,Si,Masculino,0,No,No,3,Si,No,Fibra optica,No,No,No,No,Si,No,Mes a mes,No,Cheque electronico,79.25,267.6,1,2.6416666666666666,3,No
6112-KTHFQ,No,Femenino,0,No,No,13,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Cheque enviado por correo,19.3,279.3,0,0.6433333333333333,1,No
6114-TCFID,No,Femenino,0,No,No,29,No,Sin servicio telefonico,DSL,Si,Si,No,Si,No,No,Un ano,No,Tarjeta de credito automatica,39.5,1082.75,0,1.3166666666666667,4,No
6115-ZTBFQ,No,Femenino,0,Si,No,72,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Dos anos,No,Transferencia bancaria automatica,65.5,4919.7,0,2.183333333333333,7,No
6116-RFVHN,No,Femenino,0,Si,No,34,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,Si,Cheque electronico,100.45,3414.65,0,3.3483333333333336,6,No
6119-SPUDB,No,Masculino,0,No,No,46,No,Sin servicio telefonico,DSL,Si,No,Si,Si,No,No,Dos anos,No,Cheque enviado por correo,38.25,1755.35,0,1.275,4,No
6120-RJKLU,No,Femenino,1,Si,No,62,Si,No,DSL,Si,No,Si,Si,Si,Si,Dos anos,Si,Tarjeta de credito automatica,79.95,4819.75,0,2.665,7,Si
6121-TNHBO,No,Femenino,1,No,No,63,Si,Si,DSL,Si,Si,Si,Si,Si,No,Un ano,No,Transferencia bancaria automatica,83.0,5243.05,0,2.7666666666666666,8,Si
6121-VZNQB,Si,Femenino,0,No,No,1,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Cheque enviado por correo,19.1,19.1,1,0.6366666666666667,1,No
6122-EFVKN,No,Masculino,0,No,Si,24,No,Sin servicio telefonico,DSL,Si,No,No,Si,No,No,Dos anos,No,Cheque enviado por correo,35.75,830.8,0,1.1916666666666667,3,No
6122-LJADA,No,Masculino,0,Si,Si,70,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos anos,Si,Tarjeta de credito automatica,90.15,6237.05,0,3.0050000000000003,9,No
6124-ACRHJ,No,Femenino,0,No,No,1,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,19.75,19.75,0,0.6583333333333333,1,No
6127-ISGTU,Si,Femenino,0,Si,No,16,Si,Si,Fibra optica,No,No,No,No,Si,No,Mes a mes,Si,Cheque electronico,84.95,1378.25,1,2.8316666666666666,4,No
6127-IYJOZ,No,Masculino,1,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque enviado por correo,45.85,45.85,0,1.5283333333333333,2,Si
6128-AQBMT,No,Masculino,1,Si,No,41,No,Sin servicio telefonico,DSL,No,Si,Si,No,Si,Si,Mes a mes,Si,Cheque electronico,53.95,2215.4,0,1.7983333333333333,5,Si
6128-CZOMY,Si,Femenino,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,45.65,45.65,1,1.5216666666666667,2,No
6128-DAFVY,No,Femenino,0,No,No,56,No,Sin servicio telefonico,DSL,No,No,No,No,Si,Si,Mes a mes,Si,Tarjeta de credito automatica,44.85,2564.95,0,1.495,3,No
6131-FOYAS,No,Masculino,0,No,No,35,Si,Si,DSL,Si,No,Si,No,No,No,Mes a mes,Si,Cheque electronico,59.6,2094.9,0,1.9866666666666668,5,No
6131-IUNXN,No,Femenino,0,Si,Si,19,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,20.2,382.2,0,0.6733333333333333,1,No
6131-JLWZM,No,Femenino,0,No,No,13,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Cheque enviado por correo,20.3,275.4,0,0.6766666666666666,1,No
